2024-10-26 00:00:34.429212,[40.1, 'f'],[33.7929838079676, 'f'],[78.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729918834.4285042],['N', '', 'Calm', '[color=9aba2fff]Calm[/color]'],[0.0, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729918834.355047],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:22:33.071282,[40.46, 'f'],[32.82730110131919, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934553.0704446],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.102720114531136, 'mph', 1.0, '1', 'Light Air'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1729934552.9656496],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:23:34.679056,[40.46, 'f'],[32.82730110131919, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934614.6747413],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.700071581961344, 'mph', 1.0, '1', 'Light Air'],[25.264077926466264, ' inHg', 855.5364840100868],[0.0, 'count', 0.0, 1729934613.7607803],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:24:33.838310,[40.46, 'f'],[32.82730110131919, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934673.8320444],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.9395132426628479, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729934673.7051823],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:25:33.846971,[40.46, 'f'],[32.82730110131919, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934733.845344],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.4092698639942718, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729934733.704692],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:26:34.764202,[40.46, 'f'],[32.82730110131919, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934794.757677],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.0066213314244798, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729934793.860606],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:27:33.075826,[40.46, 'f'],[32.82730110131919, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934853.0739837],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.096098783106656, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729934852.9360335],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:28:33.060071,[40.46, 'f'],[33.161992015869316, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934913.0538552],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.051360057265568, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729934912.9283907],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:29:33.888136,[40.46, 'f'],[33.161992015869316, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729934973.8872988],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.185576234788832, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729934973.782374],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:30:34.686265,[40.28, 'f'],[32.987834321687465, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935034.6849968],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.163206871868288, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935033.8044207],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:31:33.049990,[40.28, 'f'],[32.987834321687465, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935093.0437036],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.850035790980672, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935092.9232433],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:33:33.042580,[40.28, 'f'],[32.987834321687465, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935213.0416543],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.5882247673586238, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935212.9280453],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:34:34.846927,[40.1, 'f'],[32.8136743264985, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935274.8444042],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.3421617752326398, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935274.706362],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:35:33.063353,[40.1, 'f'],[32.8136743264985, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935333.0624192],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.6777022190407997, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935332.9464853],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:36:34.699994,[40.1, 'f'],[32.8136743264985, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935394.6987348],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.700071581961344, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935393.783534],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:37:35.675682,[40.1, 'f'],[32.8136743264985, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935455.6751742],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.4092698639942718, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935454.7988408],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:38:34.774988,[40.1, 'f'],[33.143908235283924, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935514.7737029],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.5658554044380797, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935513.822379],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:39:33.810873,[40.1, 'f'],[33.143908235283924, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935573.8097196],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.3869005010737279, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935573.6721854],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:40:34.820870,[39.92, 'f'],[32.969483441213576, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935634.81449],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.700071581961344, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935634.6827455],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:41:33.809842,[39.92, 'f'],[32.969483441213576, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935693.8089957],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.811918396564064, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935693.704768],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:42:35.693102,[39.92, 'f'],[32.969483441213576, 'f'],[76.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935755.6925888],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.028990694345024, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935754.8222928],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:43:34.681419,[39.92, 'f'],[32.63951203025681, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935814.6802557],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.364531138153184, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935813.7087052],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:44:34.756786,[39.92, 'f'],[32.63951203025681, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935874.7555187],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.364531138153184, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935873.8225913],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:45:34.740348,[39.92, 'f'],[32.63951203025681, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935934.7390833],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.744810307802432, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935933.815553],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:46:33.900726,[39.92, 'f'],[32.63951203025681, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729935993.8998702],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.169828203292768, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729935993.7996936],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:47:34.773415,[39.74, 'f'],[32.46534743291679, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936054.7721026],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.2974230493915517, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936053.824209],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:48:34.761370,[39.74, 'f'],[32.46534743291679, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936114.7600446],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.8052970651395839, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936113.8172066],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:49:34.694753,[39.74, 'f'],[32.46534743291679, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936174.693494],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.9395132426628479, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936173.7965868],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:50:33.736470,[39.74, 'f'],[32.46534743291679, 'f'],[75.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936233.7355306],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.7829277022190398, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936232.873351],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:51:33.837162,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936293.8362906],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.581603435934144, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936293.7349977],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:52:33.973575,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936353.9731114],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.3197924123120959, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936353.8222806],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:53:34.794547,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936414.7932584],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.096098783106656, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936413.7615206],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:54:33.877745,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936473.8767796],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.207945597709376, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936473.7594316],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:55:33.740729,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936533.7403378],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.738188976377952, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936533.6753492],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:56:34.697779,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936594.6911228],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.8052970651395839, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936593.804729],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:57:33.898436,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936653.897511],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.11184681460272, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936653.785841],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:58:33.826550,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936713.8256235],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.581603435934144, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936713.7081904],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 04:59:34.677121,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936774.675981],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.6934502505368639, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936773.8329544],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:00:33.815192,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936833.8130786],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.2750536864710078, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936833.6870532],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:01:34.746435,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729936894.745162],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.185576234788832, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729936893.8064992],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:03:33.746259,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937013.7398672],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.9618826055833919, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937012.8752756],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:04:33.704041,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937073.703619],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.6934502505368639, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937072.8799546],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:05:44.740130,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937144.7388499],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.850035790980672, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937143.7766476],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:06:35.688048,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937195.6875532],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.431639226914816, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937194.7665186],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:07:33.080457,[39.74, 'f'],[32.13171839131913, 'f'],[74.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937253.0789618],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.364531138153184, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937252.9466524],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:08:33.769442,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937313.7630677],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.5882247673586238, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937312.874981],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:09:33.870340,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937373.8696053],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[0.9395132426628479, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937373.7894835],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:10:33.721053,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937433.7197373],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.715819613457408, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937432.8910143],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:11:33.775832,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937493.7745671],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.9171438797423038, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937492.83768],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:12:32.048589,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937552.047136],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.3197924123120959, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937551.9288926],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:13:32.034780,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937612.0284367],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[0.514495347172512, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937611.9073565],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:14:33.790109,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937673.7884192],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[0.9171438797423038, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937672.8540704],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:15:32.727599,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937732.726318],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.096098783106656, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937731.9274743],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:16:33.032154,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937793.030722],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.096098783106656, 'mph', 0.0, '0', 'Calm Conditions'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937792.8891242],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:17:32.045930,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937852.0445833],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.163206871868288, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937851.9253073],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:18:35.673169,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937915.67264],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.1408375089477438, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937914.9659042],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-26 05:19:33.708385,[39.74, 'f'],[31.794068391130434, 'f'],[73.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1729937973.7071009],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[1.207945597709376, 'mph', 1.0, '1', 'Light Air'],[25.261001950058553, ' inHg', 855.4323199060807],[0.0, 'count', 0.0, 1729937972.8583276],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
