2024-10-31 00:00:58.679523,[54.32, 'f'],[54.04460008418363, 'f'],[99.0, '%'],[0.017879537214, ' in/hr', 'Light Rain', 0.45414],[0.0002979922869, ' in', 0.007569, 1730350858.6785982],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.080350751610592, 'mph', 1.0, '1', 'Light Air'],[25.29176158274499, ' inHg', 856.4739564967606],[0.0, 'count', 0.0, 1730350857.7939177],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 02:59:33.946999,[52.34, 'f'],[52.066966179447945, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730361573.94614],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[14.405869720830335, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730361573.8494983],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:00:31.911908,[52.16, 'f'],[51.88718077313548, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730361631.9110026],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[9.12670007158195, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730361631.8046756],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:01:41.813135,[51.980000000000004, 'f'],[51.707395282509125, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730361701.8123775],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[9.708303507516096, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730361701.733851],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:02:38.069644,[51.980000000000004, 'f'],[51.707395282509125, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730361758.0686817],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[8.567465998568352, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730361757.9455538],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:03:40.078612,[51.8, 'f'],[51.52760970756879, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730361820.072406],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.683428775948446, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730361819.9436045],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:06:10.754551,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730361970.7532744],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.826771653543295, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730361968.8044972],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:06:42.771073,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362002.769754],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[8.187186828919103, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362001.8535979],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:07:40.884242,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362060.8777912],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.225304223335711, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362060.750905],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:08:46.802508,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362126.8012652],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.650322118826047, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362126.6740592],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:09:47.707908,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362187.7063975],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.806907659269855, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362186.839203],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:11:44.834504,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362304.8322055],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[11.609699355762336, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362304.7075543],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:12:44.839186,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362364.837874],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[8.83589835361488, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362364.6872056],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:14:44.070404,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362484.0641844],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[9.84251968503936, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362483.9447062],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:16:08.831633,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362568.830345],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[11.430744452397983, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362568.6918788],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:16:53.688575,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362613.6877298],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[15.0993199713672, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362612.8571336],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:18:38.758306,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362718.7519455],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.652827487473152, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362717.8730628],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:19:45.681942,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362785.68145],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.92125984251968, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362784.7931244],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:20:53.148491,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362853.1479723],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[6.084466714387968, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362852.948595],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:22:50.690193,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730362970.6892693],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[6.285790980672863, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730362969.749371],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:23:49.778431,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363029.7771032],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[8.231925554760192, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363028.874486],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:25:34.873193,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363134.8722527],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[7.6055833929849594, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363134.7551832],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:26:42.904335,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363202.9034986],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.294917680744447, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363202.8181758],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:27:43.858088,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363263.8558116],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.010737294201856, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363263.7256],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:28:44.909404,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363324.902911],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.585719398711519, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363324.767637],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:29:49.694742,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363389.6933749],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.6843235504652796, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363388.817665],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:31:31.850711,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363491.8491428],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[5.458124552612736, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363491.7105165],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:32:35.751260,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363555.7507665],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.540980672870432, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363555.6931286],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:33:40.814643,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363620.8133395],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.675196850393696, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730363620.6788816],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:35:01.757172,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363701.7562387],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[5.391016463851104, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730363701.677279],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:35:35.786256,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363735.785789],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.518611309949888, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730363735.7413135],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:36:43.860826,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363803.8582664],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.294917680744447, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730363803.724114],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:38:01.824023,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363881.82251],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.13833214030064, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730363881.6897583],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:38:49.096477,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730363929.0901375],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.1317108088761594, 'mph', 1.0, '1', 'Light Air'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730363928.961742],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:40:37.847741,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364037.8466568],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[6.263421617752319, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730364037.7225804],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:41:39.052010,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364099.0458002],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.25680028632784, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730364098.9162273],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:42:41.727323,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364161.726634],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[6.285790980672863, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730364161.6751275],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:43:50.958998,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364230.9580867],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.0778453829634875, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730364230.8533769],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:44:33.719251,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364273.7185674],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[6.666070150322112, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730364272.8786552],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:45:33.830032,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364333.8284218],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.930386542591264, 'mph', 1.0, '1', 'Light Air'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730364333.6869862],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:46:33.687814,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364393.6865664],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.9080171796707197, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364392.8106055],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:47:33.915019,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364453.9141083],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.930386542591264, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364453.8133147],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:48:32.845337,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364512.8441336],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.1540801717967035, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364512.7087822],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:49:40.694540,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364580.6924636],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[4.9436292054402236, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730364579.8030334],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:50:39.776944,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364639.7707024],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[2.8409090909090877, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364639.674488],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:51:43.918004,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364703.9170787],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.6014674302075838, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364703.8063734],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:52:42.913314,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364762.9123797],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.8475304223335676, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364762.8041997],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:53:43.904292,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364823.903366],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.227809591982815, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364823.8014724],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:55:05.785951,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364905.7855165],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.3106657122405116, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364905.7403045],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:55:30.881524,[50.540000000000006, 'f'],[50.26910832219027, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364930.8805785],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.6395848246241918, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364930.7651997],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:56:37.026828,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730364997.0205123],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.8409090909090877, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730364996.8815887],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:57:41.935671,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730365061.9347641],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.071224051539008, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730365061.8212872],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:58:35.692945,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730365115.6924298],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[4.004115962777376, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730365114.7538877],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 03:59:37.691734,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730365177.6896338],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.8475304223335676, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730365176.870268],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 04:00:38.745847,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730365238.7395697],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.064602720114528, 'mph', 1.0, '1', 'Light Air'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730365237.8714867],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-10-31 04:01:53.706668,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.013272054411, ' in', 0.33711, 1730365313.7057347],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.3554044380815995, 'mph', 2.0, '2', 'Light Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730365312.7975416],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
