2024-11-05 00:00:33.920329,[50.36, 'f'],[50.089322072736024, 'f'],[99.0, '%'],[0.011052761873999999, ' in/hr', 'Light Rain', 0.28074],[0.0001842126979, ' in', 0.004679, 1730786433.914152],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.406764495347168, 'mph', 2.0, '2', 'Light Breeze'],[25.282533723587914, ' inHg', 856.1614665574418],[0.0, 'count', 0.0, 1730786433.7770271],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:19:28.916566,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.01111417923, ' in/hr', 'Light Rain', 0.2823],[0.0237539892051, ' in', 0.603351, 1730805568.915769],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.46062992125984, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805568.823749],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:20:30.766127,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0008267721000000001, ' in/hr', 'Very Light Rain', 0.021],[0.0237677687401, ' in', 0.603701, 1730805630.7597506],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.333035075161056, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805629.8291867],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:21:28.795898,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0237677687401, ' in', 0.603701, 1730805688.789565],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[5.569971367215456, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805688.6741757],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:22:27.893613,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0237677687401, ' in', 0.603701, 1730805747.8927221],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.8475304223335676, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805747.7980602],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:23:28.818290,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.000781890186, ' in/hr', 'Very Light Rain', 0.019860000000000003],[0.0237808002432, ' in', 0.604032, 1730805808.8120918],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.623836793128128, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805808.688674],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:24:28.753235,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.001433859042, ' in/hr', 'Very Light Rain', 0.03642],[0.0238046978939, ' in', 0.604639, 1730805868.7468069],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.4448818897637756, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805867.8311715],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:25:28.858847,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730805928.857527],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[4.250178954903359, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805928.7115338],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:26:27.922500,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730805987.9216478],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.004115962777376, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730805987.8283503],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:27:27.944965,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806047.9442077],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.080350751610592, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806047.862038],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:28:27.925628,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806107.9247394],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806107.8118606],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:29:28.798970,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806168.7978532],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.5277380100214715, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806168.674364],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:30:28.901805,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806228.9008803],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.064602720114528, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806228.7712154],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:31:28.677607,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806288.6767535],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.7514316392269116, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806287.840293],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:32:28.745320,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806348.744003],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.371152469577664, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806347.805107],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:33:31.776694,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806411.770502],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.1764495347172477, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806410.8551195],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:34:29.694163,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806469.6929052],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.3777738010021436, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806468.7521229],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:35:27.909364,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806527.9084954],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.46062992125984, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806527.8055534],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:36:29.923132,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806589.9222817],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.3777738010021436, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806589.8197699],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:37:30.814416,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806650.8081381],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[2.7066929133858237, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806649.829989],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:38:31.919734,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806711.918876],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[4.183070866141728, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806711.806417],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:39:29.724898,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0238046978939, ' in', 0.604639, 1730806769.7187595],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.4672512526843198, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806768.8105822],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:40:29.750901,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0108661476, ' in/hr', 'Light Rain', 0.276],[0.023985800353899998, ' in', 0.609239, 1730806829.7496133],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[5.055476020042943, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806828.8841543],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:41:28.736501,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.023985800353899998, ' in', 0.609239, 1730806888.735214],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[3.7133142448103036, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806887.8700328],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:42:29.767040,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.005211026436, ' in/hr', 'Very Light Rain', 0.13236],[0.024072650794499998, ' in', 0.611445, 1730806949.7606685],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.2211882605583355, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730806948.881469],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:43:28.845295,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.005187404375999999, ' in/hr', 'Very Light Rain', 0.13176],[0.0241591075341, ' in', 0.613641, 1730807008.8439827],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.5724767358625598, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807008.6912017],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:44:28.877467,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.018477175332000002, ' in/hr', 'Light Rain', 0.46932000000000007],[0.0244670604563, ' in', 0.621463, 1730807068.875887],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.952755905511808, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807068.7248297],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:45:29.900833,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.032990568995999996, ' in/hr', 'Light Rain', 0.8379599999999999],[0.0250169032729, ' in', 0.635429, 1730807129.9000218],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.7066929133858237, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807129.8002799],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:46:29.741852,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.011744888232, ' in/hr', 'Light Rain', 0.29832],[0.025212651410099998, ' in', 0.640401, 1730807189.7404907],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.5948460987831035, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807188.734961],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:47:28.844623,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.00631890105, ' in/hr', 'Very Light Rain', 0.1605],[0.025317966427599998, ' in', 0.643076, 1730807248.844221],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.250178954903359, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807248.6888971],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:48:27.734991,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.00135826845, ' in/hr', 'Very Light Rain', 0.0345],[0.025340604235099998, ' in', 0.643651, 1730807307.7286408],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[4.339656406585536, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807306.9745219],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:49:28.677767,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807368.6770709],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.8409090909090877, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807367.8785665],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:50:30.774530,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807430.7681708],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.393521832498208, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807429.828603],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:51:28.738164,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807488.7372344],['ENE', '', 'ENE', 'East [color=9aba2fff]NE[/color]'],[2.952755905511808, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807487.8814983],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:52:28.677414,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807548.6766286],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.930386542591264, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807547.816121],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:53:28.898729,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807608.8977957],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.6843235504652796, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807608.7734005],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:54:28.867973,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807668.8661594],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807668.7336948],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:56:27.908618,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807787.9077713],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.25680028632784, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807787.8073628],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:57:27.916474,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807847.9155445],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[5.592340730136, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807847.808428],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:58:27.930121,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807907.9292781],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.965998568360768, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807907.8100939],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 05:59:28.785007,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730807968.783694],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[4.898890479599135, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730807967.8864102],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:00:27.910949,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808027.9101014],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.5501073729420156, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808027.8015685],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:01:28.713686,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808088.7116282],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.5501073729420156, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808087.8072891],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:02:28.811193,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808148.8102612],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[4.362025769506079, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808148.7029457],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:03:28.842389,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808208.8406947],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[3.57909806728704, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808208.6894162],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:04:29.678877,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808269.6756115],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[1.521116678596992, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808268.769502],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:05:28.944527,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808328.9439473],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.1317108088761594, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808328.797622],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:06:29.679214,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808389.674765],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.6395848246241918, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808388.79705],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:07:28.707276,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808448.7060184],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.8409090909090877, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808447.8712463],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:08:29.835369,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808509.834091],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[1.431639226914816, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808509.692679],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:09:28.854356,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808568.8534284],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.7738010021474557, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808568.7453866],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:10:27.914680,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808627.9138958],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[2.2369362920544, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808627.8198204],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:11:28.687259,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808688.6859827],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[3.5343593414459518, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808687.8235426],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:12:27.926037,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808747.9252477],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[2.863278453829632, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808747.8316767],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:13:27.917082,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.025340604235099998, ' in', 0.643651, 1730808807.916233],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[2.796170365068, 'mph', 1.0, '1', 'Light Air'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808807.8193638],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-05 06:14:28.748603,[48.92, 'f'],[48.6510290417749, 'f'],[99.0, '%'],[0.039956714489999996, ' in/hr', 'Moderate Rain', 1.0149],[0.0260065494766, ' in', 0.660566, 1730808868.7473247],['NE', '', 'NE', 'North [color=9aba2fff]East[/color]'],[4.630458124552607, 'mph', 2.0, '2', 'Light Breeze'],[25.279457764699394, ' inHg', 856.0573030467013],[0.0, 'count', 0.0, 1730808867.883199],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
