2024-11-01 00:00:07.145096,[35.24, 'f'],[33.4194864549978, 'f'],[93.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730437207.1446333],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[3.3554044380815995, 'mph', 2.0, '2', 'Light Breeze'],[25.25177400330539, ' inHg', 855.1198270004297],[0.0, 'count', 0.0, 1730437207.1042464],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:19:08.915301,[33.08, 'f'],[32.82944954804577, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445548.9144561],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.5501073729420156, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445548.8095994],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:20:08.919585,[32.9, 'f'],[32.64965511980833, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445608.9187968],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.102720114531136, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445608.8278787],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:21:08.899335,[32.9, 'f'],[32.64965511980833, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445668.8985448],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.0132426628489597, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445668.7979496],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:22:08.919608,[32.9, 'f'],[32.64965511980833, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445728.918748],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[1.5882247673586238, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445728.8249087],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:23:08.899822,[32.9, 'f'],[32.64965511980833, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445788.898988],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.169828203292768, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445788.791188],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:24:09.920552,[32.9, 'f'],[32.64965511980833, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445849.9197052],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.0132426628489597, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445849.809085],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:25:09.675207,[32.9, 'f'],[32.64965511980833, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445909.674423],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.4092698639942718, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445908.8231208],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:26:09.868457,[32.9, 'f'],[32.64965511980833, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730445969.8680253],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[1.78954903364352, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730445969.6740665],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:27:08.930589,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446028.9297402],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.34878310665712, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446028.827208],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:28:08.772505,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446088.766053],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.482999284180384, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446087.8860517],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:29:09.885822,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446149.8839428],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.46062992125984, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446149.7712736],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:30:09.816442,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446209.8160462],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.796170365068, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446209.7266219],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:31:08.888928,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446268.8880632],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.6909448818897594, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446268.7891936],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:32:08.904688,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446328.9038396],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.1764495347172477, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446328.8084395],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:33:08.956323,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446388.9555986],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.3554044380815995, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446388.8729565],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:34:08.765218,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446448.7640824],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.6685755189692153, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446447.8899794],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:35:09.824283,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446509.8230033],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.422512526843232, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446509.678955],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:36:09.733503,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446569.7323072],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.2882963493199675, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446568.8597028],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:37:09.691276,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446629.6899858],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.952755905511808, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446628.83768],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:38:09.903093,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446689.9021633],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.4672512526843198, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446689.7797668],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:39:09.724689,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446749.7234173],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[3.265926986399424, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446748.8300445],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:40:09.815799,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446809.8145216],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[2.46062992125984, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446808.8764284],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:41:09.819055,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446869.817755],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[2.1474588403722237, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446869.679502],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:42:08.906614,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446928.9058142],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446928.8043911],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:43:08.886858,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730446988.8859246],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.1093414459556157, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730446988.7686524],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:44:10.670939,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447049.8836508],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.7738010021474557, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447049.745196],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:45:09.674818,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447109.674202],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.5501073729420156, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447108.754849],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:46:08.853583,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447168.8520215],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.863278453829632, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447168.7026732],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:47:08.911451,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447228.9106758],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.7514316392269116, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447228.8069415],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:48:09.679200,[32.72, 'f'],[32.469860607250624, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447289.678343],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.2816750178954877, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447288.829807],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:49:08.910300,[32.54, 'f'],[32.2900660103726, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447348.9094415],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.8185397279885436, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447348.808438],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:50:08.770072,[32.54, 'f'],[32.2900660103726, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447408.7637498],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.863278453829632, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447407.885699],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:51:11.675148,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447471.674361],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.6172154617036476, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447470.8424323],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:52:09.675156,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447529.6743577],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.796170365068, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447528.828125],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:53:08.897604,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447588.8967774],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.2882963493199675, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447588.802967],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:54:08.921635,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447648.9207253],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.438260558339296, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447648.8193119],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:55:10.710404,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447710.709136],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.2435576234788797, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447709.8342352],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:56:08.723769,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447768.722502],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[3.1988188976377914, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447767.8707037],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:57:08.916270,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447828.9154813],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.5948460987831035, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447828.8108132],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:58:08.913810,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447888.9129407],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.393521832498208, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447888.8102536],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 02:59:08.915417,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730447948.9146276],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.1764495347172477, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730447948.8124115],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:00:08.707220,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448008.705944],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.3106657122405116, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448007.8840914],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:01:08.910099,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448068.909245],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[3.4672512526843198, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448068.810538],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:02:08.911916,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448128.9111342],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.6685755189692153, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448128.8093283],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:03:10.733698,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448190.7324533],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.4672512526843198, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448189.8184264],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:04:08.915267,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448248.9144773],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[4.317287043664991, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448248.8207362],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:05:10.695768,[32.54, 'f'],[32.54, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448310.693836],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.1764495347172477, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448309.8076825],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:06:10.800392,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448370.7944076],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.959377236936288, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448369.8571389],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:07:08.934422,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448428.9336927],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.9370078740157437, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448428.8504343],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:08:09.690653,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448489.6898124],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[4.652827487473152, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448488.8577065],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:09:11.680551,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448551.6795297],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[4.004115962777376, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448550.7607555],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:10:11.838220,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448611.8360286],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[2.997494631352896, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448611.6913733],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:11:14.679315,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448674.678525],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.422512526843232, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448673.8294406],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:12:16.804481,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448736.8036346],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[3.1764495347172477, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448736.7024422],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:13:18.818440,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448798.8174324],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[3.8475304223335676, 'mph', 2.0, '2', 'Light Breeze'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448798.6857963],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:14:20.679773,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448860.6788542],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.997494631352896, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448859.7893174],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-01 03:15:21.811774,[32.72, 'f'],[32.72, 'f'],[100.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1730448921.8106525],['NNW', '', 'NNW', 'North [color=9aba2fff]NW[/color]'],[2.952755905511808, 'mph', 1.0, '1', 'Light Air'],[25.245622024190713, ' inHg', 854.911497901826],[0.0, 'count', 0.0, 1730448921.6777225],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
